rbd|codEdu|nombre|matemática1|matemática2|lectura|ciencias|historia|nem|ranking|promedio|dep|nse|posPromedio|posMatemática1|posMatemática2|posLectura|posCiencias|posHistoria|posNem|posRanking|región|comuna
10501|310|COLEGIO POLIVALENTE PROFESOR ILDEFONSO CALDERÓN|571.4|333.3|562.3|475.6|475.5|658.3|701.5|576.2495652173914|P. C/Subv|Medio|2096|1533|3740|1902|1089|1557|2873|2452|RM|Puente Alto
10501|410|COLEGIO POLIVALENTE PROFESOR ILDEFONSO CALDERÓN|550.6|378.1|537.2|427.7|448.5|590.8|640.7|531.2578431372549|P. C/Subv|Medio|3575|2040|1726|2481|2669|2313|3857|3519|RM|Puente Alto
10501|610|COLEGIO POLIVALENTE PROFESOR ILDEFONSO CALDERÓN|526.8|346|541.5|471.3|427.3|611.8|677.2|550.4031249999999|P. C/Subv|Medio|3013|2750|3335|2370|1195|2956|3631|2956|RM|Puente Alto
10503|310|COLEGIO EDUCACIONAL PARTICULAR COMPLEJO MARÍA P. ALTO|621.5|401.1|630.6|491.3|533.3|772.9|786.8|637.9710213776722|P. C/Subv|Medio|690|756|1010|677|826|639|741|836|RM|Puente Alto
10505|310|LICEO POLIVALENTE MARÍA REINA|565.4|395.7|592.9|455.3|514.2|711.2|723.9|596.4247126436782|P. C/Subv|Medio|1506|1681|1146|1259|1659|829|1740|1979|RM|Puente Alto
10506|310|COLEGIO SENDA DEL SABER|524.4|363.9|523.6|429.7|422.4|568.4|576.3|508.7312925170067|P. C/Subv|Medio Bajo|3985|2824|2371|2804|2584|3119|4010|4074|RM|Puente Alto
10507|510|LICEO BICENTENARIO TÉCNICO LAS NIEVES|540.3|374.2|519.7|419.2|475.1|710.7|722.5|569.9615384615385|P. C/Subv|Medio Bajo|2331|2328|1880|2888|3060|1565|1755|2001|RM|Puente Alto
10507|610|LICEO BICENTENARIO TÉCNICO LAS NIEVES|514.1|375.2|501|418.8|407.4|694.7|704.7|559.5032467532468|P. C/Subv|Medio Bajo|2695|3151|1839|3331|3082|3527|2110|2391|RM|Puente Alto
10512|310|COLEGIO LOS ÁLAMOS|695.1|426.6|698.6|564.7|611.4|829|881.4|694.9224299065422|P. S/Subv|Alto|278|349|634|239|286|231|230|68|RM|Puente Alto
10515|310|ESCUELA DOMINGO FAUSTINO SARMIENTO|546|354.7|568.5|449.9|472|635|670.9|552.7595505617977|P. C/Subv|Bajo|2921|2158|2895|1765|1824|1641|3264|3077|RM|Puente Alto
10515|363|ESCUELA DOMINGO FAUSTINO SARMIENTO|490.4|356.7|488.4|417.3|417.5|572.7|604.7|525.8527272727273|P. C/Subv|Bajo|3702|3740|2785|3586|3157|3252|3988|3913|RM|Puente Alto
10516|310|LICEO MUNICIPAL TÉCNICO PROFESIONAL EL LLANO|542.5|374.3|569.3|431.4|447.6|660.4|678.1|561.78322147651|Público|Medio Bajo|2611|2272|1877|1752|2507|2345|2832|2940|RM|Pirque
10516|410|LICEO MUNICIPAL TÉCNICO PROFESIONAL EL LLANO|536.4|350.1|530.7|435|411.1|566.3|590.9|508.3012195121951|Público|Medio Bajo|3988|2457|3128|2636|2330|3428|4026|3988|RM|Pirque
10516|610|LICEO MUNICIPAL TÉCNICO PROFESIONAL EL LLANO|440.4|365.8|437.6|406.4|341.7|544.3|580.8|468.9848484848485|Público|Medio Bajo|4194|4199|2264|4109|3614|4199|4129|4052|RM|Pirque
10520|310|LICEO EL PRINCIPAL|529.4|380.6|539.6|430|467.2|671.6|685.8|566.2847328244275|Público|Medio Bajo|2446|2655|1631|2404|2570|1754|2600|2807|RM|Pirque
10526|310|LICEO POLIVALENTE SAN JOSÉ DE MAIPO|494.6|369.5|504.3|415.8|411.9|624.7|648.5|525.0852941176471|Público|Bajo|3715|3653|2081|3256|3214|3405|3452|3407|RM|San José De Maipo
10526|363|LICEO POLIVALENTE SAN JOSÉ DE MAIPO|488.3|358.2|477.8|412.2|384.3|506.3|525.1|471.112987012987|Público|Bajo|4186|3789|2709|3759|3373|3992|4201|4199|RM|San José De Maipo
10526|510|LICEO POLIVALENTE SAN JOSÉ DE MAIPO|484.4|356|442.2|414.2|374.7|562.5|596.3|486.60090090090085|Público|Bajo|4142|3859|2832|4087|3283|4086|4053|3964|RM|San José De Maipo
10526|610|LICEO POLIVALENTE SAN JOSÉ DE MAIPO|500.7|355.8|506|422.9|402.4|577.3|613.4|518.1705479452054|Público|Bajo|3855|3517|2840|3215|2887|3669|3956|3837|RM|San José De Maipo
10540|310|COLEGIO RAFAEL EYZAGUIRRE|554.7|364.5|595.5|458.5|502.1|741.2|758.5|603.7333333333333|P. C/Subv|Medio|1315|1943|2343|1222|1536|991|1200|1316|RM|San José De Maipo
10541|410|LICEO COMERCIAL DE SAN BERNARDO|558.8|371.5|546.9|427.3|444.6|639.7|652.6|550.3919999999999|Público|Bajo|3014|1837|1991|2246|2683|2441|3199|3356|RM|San Bernardo
10542|410|CENTRO EDUCACIONAL BALDOMERO LILLO|500.4|306.2|509.9|401.8|416.8|616.1|646.5|515.5647058823529|Público|Bajo|3893|3523|4028|3129|3758|3273|3564|3440|RM|San Bernardo
10542|510|CENTRO EDUCACIONAL BALDOMERO LILLO|496.1|325|437.7|418|378.7|543.1|555.9|499.08085106382975|Público|Bajo|4077|3618|3901|4108|3114|4052|4134|4138|RM|San Bernardo
10543|310|LICEO POLIVALENTE A-127 FIDEL PINOCHET LE BRUN|596.6|356.4|529.8|484.2|468.6|741.7|788.3|578.1125|Público|Medio Bajo|2043|1109|2804|2661|943|1720|1193|822|RM|San Bernardo
10543|410|LICEO POLIVALENTE A-127 FIDEL PINOCHET LE BRUN|566.5|363.3|555.1|407.6|431.4|759.6|816.6|622.7059523809525|Público|Medio Bajo|921|1653|2400|2053|3556|2839|916|475|RM|San Bernardo
10543|510|LICEO POLIVALENTE A-127 FIDEL PINOCHET LE BRUN|531.4|365.5|497.7|438.8|357.3|744.9|785.2|582.2954545454545|Público|Medio Bajo|1927|2603|2285|3406|2196|4174|1137|876|RM|San Bernardo
10543|610|LICEO POLIVALENTE A-127 FIDEL PINOCHET LE BRUN|492.8|351.8|477.8|403.1|402.7|768.2|832.5|586.645652173913|Público|Medio Bajo|1805|3688|3060|3759|3721|3654|806|326|RM|San Bernardo
10544|310|LICEO ELVIRA BRADY MALDONADO|544.5|376.2|558|426|454.1|641.3|658|552.0241379310345|Público|Bajo|2945|2208|1803|1982|2732|2129|3172|3277|RM|San Bernardo
10544|610|LICEO ELVIRA BRADY MALDONADO|502.2|344|499.1|408.6|405.7|557.5|581|495.66646616541357|Público|Bajo|4104|3478|3415|3370|3524|3578|4072|4050|RM|San Bernardo
10545|510|LICEO INDUSTRIAL MIGUEL AYLWIN GAJARDO|512.7|369|454.9|407.7|391|523.4|543.8|471.74464944649446|Público|Bajo|4184|3187|2100|3999|3550|3913|4179|4174|RM|San Bernardo
10551|310|LICEO POLIVALENTE LUCILA GODOY ALCAYAGA|505.3|334|473.3|406|410.4|607.9|635.5|508.81489361702126|Público|Bajo|3983|3401|3730|3820|3627|3447|3679|3600|RM|San Bernardo
10551|410|LICEO POLIVALENTE LUCILA GODOY ALCAYAGA|499|347.4|498|419.1|395.3|664.4|763.8|538.6095238095237|Público|Bajo|3384|3556|3254|3396|3063|3837|2746|1219|RM|San Bernardo
10555|363|ESCUELA BÁSICA EL BOSQUE|459|338.3|477.2|431.3|435.8|609.1|632|515.1263157894737|Público|Medio Bajo|3900|4120|3607|3767|2513|2700|3663|3641|RM|El Bosque
10569|363|LICEO NUEVO PORVENIR|461|364.7|411.2|396.8|441|676|743.4|636.1192771084337|Público|Medio Bajo|713|4104|2337|4177|3914|2550|2507|1604|RM|San Bernardo
10572|363|LICEO FRAY LUIS BELTRÁN|485.3|246.3|401.9|413.6|352|581.5|589.1|510.6666666666667|Público|Medio Bajo|3961|3841|4101|4193|3303|4181|3928|3998|RM|El Bosque
10573|510|CENTRO EDUCACIONAL MATÍAS CUSINO|493.5|355.3|495.1|409.7|395.5|529.2|560.1|483.5578034682081|Público|Medio Bajo|4158|3670|2869|3460|3478|3832|4166|4134|RM|El Bosque
10581|363|ESCUELA BÁSICA ANTUPILLÁN|463|0|444.8|385|441.6|791.8|816.7|661.1046511627907|Público|Medio Bajo|470|4091|4106|4076|4089|2529|510|473|RM|San Bernardo
10584|363|LICEO DE ADULTOS PUCARÁ DE CHENA|509|364|505|431.5|478.8|697.7|715.7|590.714479638009|Público|Medio Bajo|1686|3295|2367|3241|2500|1479|2050|2150|RM|San Bernardo
10586|363|ESCUELA ELEODORO YÁÑEZ PONCE DE LEÓN|462.5|406|442.5|396.6|406.2|603.9|615.7|528.3652173913044|Público|Medio Bajo|3649|4096|903|4086|3921|3558|3731|3812|RM|San Bernardo
10588|310|LICEO CARDENAL ANTONIO SAMORÉ|533.5|353.2|527|407.2|468|770.7|789.2|595.4712765957446|Público|Medio Bajo|1538|2540|2998|2720|3573|1737|765|810|RM|San Bernardo
10592|510|LICEO CLARA SOLOVERA|492.6|366|426|410|372.7|546.6|553.1|486.19705882352946|Público|Bajo|4147|3693|2244|4139|3463|4099|4121|4149|RM|San Bernardo
10592|610|LICEO CLARA SOLOVERA|524|0|570.5|446.3|422.7|682.5|713.8|599.4909090909091|Público|Bajo|1426|2839|4106|1715|1960|3106|2358|2190|RM|San Bernardo
10594|310|COLEGIO SAINT AURELIA|588.6|398.1|591.7|492.4|485.2|746.5|763.4|604.8587064676617|P. C/Subv|Medio|1291|1219|1081|1278|805|1354|1112|1227|RM|San Bernardo
10600|310|COLEGIO MONTESSORI|578.4|392.5|568.8|460.3|484.6|694.3|708.7|581.4971590909091|P. C/Subv|Medio|1953|1401|1246|1758|1486|1368|2124|2307|RM|San Bernardo
10604|310|COLEGIO VILLA SANTA MARÍA|567.6|395.9|566.2|445.9|439.7|653.2|674.6|557.3791304347826|P. C/Subv|Medio Bajo|2763|1630|1141|1812|1975|2593|2963|3009|RM|El Bosque
10604|363|COLEGIO VILLA SANTA MARÍA|483|336.5|454.9|389.7|449.1|583.3|598.8|517.5699999999999|P. C/Subv|Medio Bajo|3864|3880|3665|3999|4037|2289|3916|3953|RM|El Bosque
10606|310|COLEGIO GETSEMANÍ|551.5|369.5|580.8|441.8|471.5|805.6|837.2|613.925|P. C/Subv|Medio Bajo|1093|2017|2081|1501|2109|1651|393|286|RM|San Bernardo
10607|310|COLEGIO DOMINGO EYZAGUIRRE|569.7|406.9|565.6|462.3|479.6|635.4|663.8|570.6045751633987|P. C/Subv|Medio Bajo|2312|1581|893|1827|1427|1466|3259|3183|RM|San Bernardo
10608|310|COLEGIO SUPERIOR DEL MAIPO|609.5|408.8|601.9|495.4|510.5|717.5|732|615.5768613974799|P. C/Subv|Medio|1057|908|862|1120|762|873|1612|1798|RM|San Bernardo
10610|310|COLEGIO SAN JOSÉ|585.5|391.5|589|465.9|488|774.1|784.6|618.1791780821918|P. C/Subv|Medio Alto|1008|1274|1275|1333|1334|1287|722|886|RM|San Bernardo
10611|310|COLEGIO AMERICAN ACADEMY|714.9|495.7|674.4|554.3|560|848.2|864.7|701.8587926509186|P. S/Subv|Alto|253|288|270|348|331|434|138|137|RM|San Bernardo
10615|310|COLEGIO INGLÉS ISAAC NEWTON|774.8|495|725.7|573|703.3|808.3|838.2|721.8257142857142|P. S/Subv|Alto|185|160|271|145|263|37|364|279|RM|San Bernardo
10618|310|INSTITUTO SAN PABLO MISIONEROS|636.9|441.9|621.8|504.5|509.9|743.3|751.2|632.7462193823216|P. C/Subv|Medio|766|626|508|790|657|884|1169|1448|RM|San Bernardo
10626|310|COLEGIO JUAN BAUTISTA DURÁN|540.1|372|537.4|453.1|455.2|705.6|718.9|563.0780487804878|P. C/Subv|Medio Bajo|2556|2335|1959|2469|1720|2092|1866|2082|RM|El Bosque
10628|310|COLEGIO ARAGÓN|530.7|339.6|569.6|447.3|440.1|640.2|667.3|561.875|P. C/Subv|Medio Bajo|2607|2624|3564|1737|1918|2579|3194|3133|RM|San Bernardo
10632|410|CENTRO EDUCACIONAL DENVER COLORADO SCHOOL|530.5|374.5|537.8|421.5|434.9|720.9|751.5|594.3283783783784|P. C/Subv|Medio Bajo|1581|2629|1873|2457|2948|2724|1544|1444|RM|El Bosque
10635|310|INSTITUTO SAGRADO CORAZÓN|628.9|417.1|633.3|515.7|537.7|803|809.2|645.5480961923847|P. S/Subv|Alto|596|699|746|643|551|601|413|547|RM|San Bernardo
10638|310|LICEO CIENTO TREINTA Y UNO|511|357.2|523.5|426.8|431|588.5|593.5|518.1108768035516|Público|Medio Bajo|3856|3230|2758|2805|2705|2857|3879|3973|RM|Buin
10638|363|LICEO CIENTO TREINTA Y UNO|487.8|324.6|441.7|410.1|367.7|575.3|592.7|503.36774193548393|Público|Medio Bajo|4041|3799|3907|4092|3459|4129|3968|3978|RM|Buin
10641|310|LICEO ALTO JAHUEL|498.1|353.3|523.5|435.2|420.3|681.2|698|562.3563535911602|Público|Medio Bajo|2583|3578|2989|2805|2323|3179|2399|2533|RM|Buin
10642|710|LICEO POLIVALENTE LOS GUINDOS|474.1|297|458|402.1|373.9|620.5|647.7|527.3251748251748|Público|Bajo|3677|3999|4050|3973|3746|4090|3507|3426|RM|Buin
10645|610|LICEO FRANCISCO JAVIER KRUGER ALVARADO|516.5|384.9|513.2|434.6|423.6|619.6|634.6|529.0931034482759|Público|Medio Bajo|3634|3083|1463|3040|2351|3069|3518|3607|RM|Buin
10658|310|LICEO POLIVALENTE MODERNO CARDENAL CARO|614.6|391.5|642.5|479.4|521.3|790.8|798.9|637.6236167341431|P. C/Subv|Medio|694|844|1275|556|1020|741|520|672|RM|Buin
10658|410|LICEO POLIVALENTE MODERNO CARDENAL CARO|556.8|389.6|565.7|430.2|473.9|710.8|745.3|592.5456621004566|P. C/Subv|Medio|1635|1893|1323|1824|2564|1602|1748|1558|RM|Buin
10658|510|LICEO POLIVALENTE MODERNO CARDENAL CARO|553.6|353.1|554|428.8|458.9|612.4|629.9|540.4182716049382|P. C/Subv|Medio|3326|1971|3002|2086|2623|1995|3616|3667|RM|Buin
10658|610|LICEO POLIVALENTE MODERNO CARDENAL CARO|551.5|335.2|549.9|425.6|432.9|661.6|686.3|558.6023923444975|P. C/Subv|Medio|2730|2017|3699|2184|2759|2786|2811|2789|RM|Buin
10662|310|COLEGIO SAINT MARY COLLEGE|700.8|460.7|693|548.9|561.1|717.8|738.5|660.4861111111111|P. C/Subv|Medio|474|324|395|260|351|425|1605|1698|RM|Buin
10663|310|CENTRO EDUCACIONAL ENRIQUE BERNSTEIN CARAVANTE|544.8|365.9|538.6|431.3|413.8|593|598.4|514.1005347593583|Público|Bajo|3912|2194|2260|2431|2513|3351|3841|3954|RM|Paine
10663|410|CENTRO EDUCACIONAL ENRIQUE BERNSTEIN CARAVANTE|568.9|350.8|565|426.1|457.9|620.3|640.1|553.7708|Público|Bajo|2870|1602|3104|1841|2725|2013|3508|3529|RM|Paine
10663|610|CENTRO EDUCACIONAL ENRIQUE BERNSTEIN CARAVANTE|495.3|331.7|498.1|411.2|428.9|598.4|610.9|514.9373134328357|Público|Bajo|3901|3636|3774|3394|3421|2902|3783|3862|RM|Paine
10663|710|CENTRO EDUCACIONAL ENRIQUE BERNSTEIN CARAVANTE|471.4|340.4|444.4|383.4|388.8|546.9|552.9|465.54693877551017|Público|Bajo|4197|4025|3538|4078|4101|3954|4119|4150|RM|Paine
10666|310|LICEO POLIVALENTE GREGORIO MORALES MIRANDA|524.8|371.8|532.1|406.6|443.3|713.6|729.9|550.0800000000002|Público|Bajo|3026|2809|1976|2601|3601|2484|1693|1846|RM|Paine
10666|510|LICEO POLIVALENTE GREGORIO MORALES MIRANDA|512.8|365|504|420.5|445.8|707.4|767.2|564.5208053691275|Público|Bajo|2510|3184|2313|3262|2997|2409|1834|1167|RM|Paine
10666|610|LICEO POLIVALENTE GREGORIO MORALES MIRANDA|489.3|348|478.6|380.8|389.6|650.2|680.8|512.5141025641026|Público|Bajo|3935|3768|3216|3748|4120|3942|3021|2901|RM|Paine
10667|310|LICEO MARÍA CARVAJAL FUENZALIDA|506.9|376.4|525.3|452.5|414.4|568.6|575.8|510.3377272727273|Público|Medio Bajo|3964|3354|1799|2760|1746|3334|4007|4078|RM|Paine
10669|310|ESCUELA BÁRBARA KAST RIST|520.6|354.2|503.7|422.6|452.6|599.7|621.6|513.98231292517|Público|Bajo|3915|2951|2925|3273|2902|2173|3774|3748|RM|Paine
10685|310|COLEGIO PARTICULAR MARÍA ANA MOGAS|647.9|401.5|624.1|476.4|485.6|710.9|720.2|603.0045351473923|P. C/Subv|Medio|1338|551|1003|757|1075|1343|1745|2055|RM|Paine
10686|310|LICEO MUNICIPAL POETA GABRIELA MISTRAL|506.8|359.3|532.6|453.4|453.5|662.7|676.7|559.9251046025105|Público|Bajo|2679|3359|2645|2592|1711|2147|2777|2966|RM|Calera De Tango
10688|363|LICEO LONQUÉN|510.7|0|520.8|425.8|463.7|613.6|640.7|577.2644736842107|Público|Medio|2072|3241|4106|2862|2746|1857|3602|3519|RM|Calera De Tango
10696|310|LICEO TALAGANTE|564.6|387.5|597.7|443.4|464.1|762.4|773.3|610.1643564356435|Público|Medio|1169|1695|1384|1187|2055|1843|879|1048|RM|Talagante
10696|363|LICEO TALAGANTE|457.9|346.8|484.3|409.8|412.4|615.9|630.7|532.4322751322752|Público|Medio|3545|4125|3281|3660|3476|3386|3566|3658|RM|Talagante
10696|410|LICEO TALAGANTE|555|362.7|565.8|415.5|437.3|646.8|672.3|554.1755905511811|Público|Medio|2853|1936|2434|1821|3227|2662|3072|3049|RM|Talagante
10697|410|LICEO POLITÉCNICO DE TALAGANTE|527.6|361.7|510.9|425.2|422.6|642.1|657.2|534.5629496402878|Público|Bajo|3490|2719|2486|3107|2777|3109|3155|3289|RM|Talagante
10697|510|LICEO POLITÉCNICO DE TALAGANTE|512.2|349.2|479.2|409.2|405|577.4|587.6|500.24120879120875|Público|Bajo|4069|3199|3165|3735|3507|3598|3954|4014|RM|Talagante
10697|610|LICEO POLITÉCNICO DE TALAGANTE|485.1|342.8|469.7|396.4|390.4|545.5|552.7|478.07560975609755|Público|Bajo|4178|3846|3466|3866|3928|3924|4127|4151|RM|Talagante
10699|310|LICEO REPÚBLICA DE GRECIA|575.2|368.9|569.6|430.8|448.8|713.3|724.9|569.7051490514905|Público|Medio Bajo|2343|1459|2104|1737|2528|2303|1700|1951|RM|Talagante
106|510|INSTITUTO DEL MAR ALMIRANTE CARLOS CONDELL|533.3|331.3|541.2|456.3|420.6|628.7|639.1|549.7162895927603|Público|Medio Bajo|3039|2545|3783|2375|1624|3165|3375|3544|TA|Iquique
106|810|INSTITUTO DEL MAR ALMIRANTE CARLOS CONDELL|511.5|339.6|480.1|381.1|433.2|632|642|540.0940594059406|Público|Medio Bajo|3334|3220|3564|3717|4116|2775|3322|3500|TA|Iquique
10710|310|COLEGIO ALCÁNTARA DE TALAGANTE|608.7|432.5|633.8|482.6|529.5|777.5|793.6|642.4917933130698|P. C/Subv|Medio|631|924|587|640|970|669|665|743|RM|Talagante
10711|410|LICEO COMERCIAL TALAGANTE|561|358.3|555.1|427.4|470|684.7|699.3|560.2014161220044|P. C/Subv|Medio Bajo|2667|1786|2705|2053|2678|1679|2308|2512|RM|Talagante
10713|310|COLEGIO NIÑO JESÚS|616.3|392.4|616.3|484.9|512.3|727.1|745.3|612.2760942760942|P. C/Subv|Medio Bajo|1132|815|1251|867|931|852|1439|1558|RM|Talagante
10715|310|INSTITUTO SUBTENIENTE LUIS CRUZ MARTÍNEZ|599.2|379.8|588|487.5|456.3|636.5|650.6|572.3777777777779|P. C/Subv|Medio Bajo|2232|1060|1654|1344|884|2055|3242|3379|RM|Talagante
10717|610|ESCUELA TÉCNICA SANTA MARÍA MICAELA|507.8|339.6|501.8|404.9|399.1|681.3|711.7|556.8004878048781|P. C/Subv|Bajo|2783|3334|3564|3306|3673|3760|2397|2239|RM|Talagante
10719|310|INSTITUTO TALAGANTE|630.6|446|610|504|485.4|792.6|805.7|644.182208588957|P. S/Subv|Alto|613|687|479|963|660|1348|500|588|RM|Talagante
10721|310|ENGLISH COLLEGE|564.5|362.2|543.7|462|446.7|634.2|646.2|557.4785425101215|P. C/Subv|Medio Bajo|2760|1696|2463|2309|1435|2381|3274|3443|RM|Talagante
10721|410|ENGLISH COLLEGE|517.6|345.8|508.6|431.9|411.2|627|655.7|533.9364406779661|P. C/Subv|Medio Bajo|3509|3050|3347|3156|2472|3426|3409|3308|RM|Talagante
10723|310|COLEGIO PARTICULAR INTEGRAL ARTURO PRAT|636.4|408.9|620.9|521.4|541.7|850.1|858.2|656.6318471337579|P. C/Subv|Medio Alto|510|631|861|802|501|566|133|168|RM|Talagante
10724|310|COLEGIO CARAMPANGUE|749.9|490.5|698.4|616.9|584.9|789.6|797.8|699.9702898550723|P. S/Subv|Alto|261|214|283|240|165|325|533|685|RM|Talagante
10725|363|CENTRO EDUCACIONAL ISLA DE MAIPO|481.1|312|459.9|408.8|394.1|680|718.5|579.6551181102362|Público|Bajo|2001|3909|3987|3962|3519|3861|2422|2092|RM|Isla De Maipo
10725|410|CENTRO EDUCACIONAL ISLA DE MAIPO|496.9|370.3|481.1|397.9|384.1|613.7|624.4|515.5065088757397|Público|Bajo|3895|3604|2047|3707|3883|3995|3601|3727|RM|Isla De Maipo
10725|510|CENTRO EDUCACIONAL ISLA DE MAIPO|481.5|353.3|472.7|413.2|380.8|526|531.2|480.4929245283019|Público|Bajo|4167|3904|2989|3830|3323|4022|4174|4192|RM|Isla De Maipo
10726|310|LICEO BICENTENARIO MARIO BERTERO CEVASCO|600.5|387.3|620.9|474.9|504.1|652.7|663.4|588.0220858895706|Público|Medio|1764|1042|1389|802|1108|958|2971|3187|RM|Isla De Maipo
10727|363|LICEO REPÚBLICA DE ITALIA|442.2|269|411.7|390.3|404.8|657|674.1|554.7783783783783|Público|Bajo|2838|4192|4088|4175|4027|3604|2901|3017|RM|Isla De Maipo
10727|510|LICEO REPÚBLICA DE ITALIA|500.2|321.5|449.8|408.4|437.7|666.8|719.7|548.32875|Público|Bajo|3075|3527|3938|4036|3528|2654|2698|2069|RM|Isla De Maipo
10734|510|CENTRO EDUCACIONAL PARTICULAR MARÍA REINA INMACULADA|545.9|370.5|576.4|456.6|446.7|631|646.1|542.8649572649572|P. C/Subv|Medio Bajo|3250|2161|2039|1583|1618|2381|3332|3446|RM|Isla De Maipo
10734|610|CENTRO EDUCACIONAL PARTICULAR MARÍA REINA INMACULADA|537.8|358.7|536|424.3|431.3|654.9|672.9|549.1086805555556|P. C/Subv|Medio Bajo|3054|2405|2681|2519|2822|2845|2939|3037|RM|Isla De Maipo
10734|710|CENTRO EDUCACIONAL PARTICULAR MARÍA REINA INMACULADA|516.3|372.3|506.5|411.1|406.8|528.7|535.6|489.6262500000001|P. C/Subv|Medio Bajo|4133|3092|1950|3200|3424|3540|4169|4185|RM|Isla De Maipo
10735|610|LICEO POLIVALENTE LUIS HUMBERTO ACOSTA GAY|465.5|357.7|427.6|390.3|392|562.6|578|485.612|Público|Bajo|4148|4076|2729|4135|4027|3897|4050|4067|RM|El Monte
10737|310|ESCUELA BÁSICA JAVIERA CARRERA VERDUGO|490.6|343.8|452.4|396.5|379.1|561.3|648.9|492.36404494382026|Público|Medio Bajo|4123|3734|3426|4013|3924|4043|4057|3400|RM|El Monte
10746|310|LICEO MUNICIPALIZADO PEÑAFLOR|507.8|318.1|531.3|418|455.4|657.7|680.2|549.2916666666666|Público|Medio Bajo|3050|3334|3957|2623|3114|2082|2889|2909|RM|Peñaflor
10746|363|LICEO MUNICIPALIZADO PEÑAFLOR|503.3|337.8|523.1|404.5|454.3|705.1|721.6|582.434328358209|Público|Medio Bajo|1919|3447|3629|2818|3685|2123|1875|2018|RM|Peñaflor
10749|510|LICEO BICENTENARIO DE EXCELENCIA PAUL HARRIS|499.6|372.6|452.8|388.7|395.4|565.9|577.6|481.2015325670498|Público|Bajo|4164|3537|1933|4010|4050|3835|4029|4069|RM|Padre Hurtado
10749|610|LICEO BICENTENARIO DE EXCELENCIA PAUL HARRIS|481.6|366.7|456.2|407|388.8|593.1|600.6|483.5791907514451|Público|Bajo|4157|3902|2217|3990|3584|3954|3840|3940|RM|Padre Hurtado
10751|410|LICEO COMERCIAL REPÚBLICA DEL BRASIL|493.6|329.8|489|347.5|403.3|640.9|664.2|534.3793333333333|Público|Bajo|3495|3668|3813|3580|4191|3638|3179|3177|RM|Peñaflor
10757|310|COLEGIO ALBERTO HURTADO CRUCHAGA|551.8|422.5|570.1|457.7|452.4|614|633.1|559.8809667673715|P. C/Subv|Medio Bajo|2680|2012|673|1725|1571|2179|3596|3626|RM|Padre Hurtado
10772|310|COLEGIO PARTICULAR INMACULADA CONCEPCIÓN DE NUESTRA SEÑORA DE LOURDES|550.8|367.9|566.6|449.3|432.1|773.9|778.7|586.1926666666667|P. C/Subv|Medio Alto|1815|2037|2160|1804|1847|2819|726|964|RM|Peñaflor
10773|410|COMPLEJO EDUCACIONAL PARTICULAR LUIS PASTEUR|543.3|354.5|559.1|435.5|455.2|646.2|662.9|551.094705882353|P. C/Subv|Medio Bajo|2991|2252|2907|1961|2306|2092|3082|3204|RM|Padre Hurtado
10773|510|COMPLEJO EDUCACIONAL PARTICULAR LUIS PASTEUR|525.7|355.7|497.6|434.4|395.8|506.7|510|479.15555555555557|P. C/Subv|Medio Bajo|4175|2788|2844|3410|2361|3821|4200|4211|RM|Padre Hurtado
10773|610|COMPLEJO EDUCACIONAL PARTICULAR LUIS PASTEUR|499.4|334.1|497.7|400.5|405.9|650.9|665.1|527.7089655172413|P. C/Subv|Medio Bajo|3664|3541|3727|3406|3799|3567|3008|3163|RM|Padre Hurtado
10777|310|COLEGIO TERRA ANDINA|769.7|508.5|696.7|595.3|564.1|802.6|814.9|700.5795620437956|P. S/Subv|Alto|257|170|232|248|207|406|414|495|RM|Peñaflor
10780|310|LICEO POLIVALENTE HERMANOS SOTOMAYOR BAEZA|561|379.1|546.5|455.8|486.6|659.7|663.9|566.1424619640387|Público|Bajo|2449|1786|1679|2255|1637|1319|2844|3182|RM|Melipilla
10780|363|LICEO POLIVALENTE HERMANOS SOTOMAYOR BAEZA|496.5|496|486.8|473|377|605.2|644.1|535.031343283582|Público|Bajo|3477|3610|267|3616|1156|4065|3722|3471|RM|Melipilla
10780|610|LICEO POLIVALENTE HERMANOS SOTOMAYOR BAEZA|514.2|369.9|517.7|434|397.3|666.8|692.6|550.2032537960954|Público|Bajo|3022|3147|2066|2925|2378|3783|2698|2655|RM|Melipilla
10780|663|LICEO POLIVALENTE HERMANOS SOTOMAYOR BAEZA|453.6|0|396|412.5|400.8|711.4|797.6|646.5840000000001|Público|Bajo|584|4150|4106|4203|3355|3714|1737|688|RM|Melipilla
10781|510|LICEO POLITÉCNICO MUNICIPAL MELIPILLA|522.1|364.1|491.4|407.1|408.7|602.8|622.3|511.8324607329842|Público|Bajo|3945|2910|2363|3534|3580|3495|3744|3745|RM|Melipilla
10781|710|LICEO POLITÉCNICO MUNICIPAL MELIPILLA|475.3|333.5|462.6|397.3|401.3|555.6|563.6|487.2485294117647|Público|Bajo|4141|3985|3738|3943|3899|3698|4082|4126|RM|Melipilla
10783|310|LICEO GABRIELA MISTRAL DE MELIPILLA|541.6|363.2|537.5|429|488|656|677.7|566.1224669603524|Público|Bajo|2450|2293|2412|2463|2609|1287|2925|2949|RM|Melipilla
10792|310|LICEO POLIVALENTE EL BOLLENAR|502.5|374.4|486.8|430.4|433.7|687.6|732|547.6846666666667|Público|Bajo|3103|3470|1874|3616|2551|2756|2248|1798|RM|Melipilla
